Date,region,total_bags,small_bags,small_bags_percent
2015-06-14,Pittsburgh,43460.25,34041.6,78.3281274267865
2015-06-07,Pittsburgh,37523.11,28434.19,75.7778073299361
2015-05-31,Pittsburgh,34581.71,24083.06,69.6410327887198
2015-05-24,Pittsburgh,58265.7,26280.32,45.1042723248841
2015-05-17,Pittsburgh,31811.59,24984.5,78.5389853195015
2015-05-10,Pittsburgh,30450.96,23419.51,76.9089381746914
2015-05-03,Pittsburgh,52968.31,24324.24,45.9222504927947
2015-04-26,Pittsburgh,32543.11,22762.11,69.9444828721041
2015-04-19,Pittsburgh,29235.06,29007.2,99.2205933560595
2015-04-12,Pittsburgh,27667.08,27527.96,99.4971641387526
2015-04-05,Pittsburgh,23849.53,23652.54,99.1740298446133
2015-03-29,Pittsburgh,14146.62,14034.79,99.2094931510142
2015-03-22,Pittsburgh,17814.28,10044.46,56.3843164023469
2015-03-15,Pittsburgh,23563.41,17661.43,74.9527763596186
2015-03-08,Pittsburgh,37704.08,19742.03,52.3604607246749
2015-03-01,Pittsburgh,24342.77,19985.54,82.1005169091274
2015-02-22,Pittsburgh,24832.45,19166.04,77.1814299434812
2015-02-15,Pittsburgh,24336.58,19783.32,81.2904689155173
2015-02-08,Pittsburgh,26110.75,20249.85,77.5536895723026
2015-02-01,Pittsburgh,31870.24,20561.48,64.516238346495
2015-01-25,Pittsburgh,24416.8,17599.77,72.0805756692114
2015-01-18,Pittsburgh,19359.33,12321.55,63.6465724795228
2015-01-11,Pittsburgh,18068.15,12165.94,67.3336229774493
2015-01-04,Pittsburgh,14925.18,11264.8,75.4751366482682
2015-12-27,Plains,305294.16,279127.08,91.4288959867428
2015-12-20,Plains,273908.59,255725.09,93.3614714310347
2015-12-13,Plains,295915.03,266174.79,89.9497365848568
2015-12-06,Plains,258550.08,243961.62,94.3575882861843
2015-11-29,Plains,263489.68,248449.51,94.2919320407539
2015-11-22,Plains,278062.6,260079.65,93.5327692397324
2015-11-15,Plains,287218.66,270313.26,94.1141010824297
2015-11-08,Plains,284193.27,266376.52,93.7307628713375
2015-11-01,Plains,279410.25,264897.41,94.8059027898941
2015-10-25,Plains,252026.43,237398.61,94.1959182614299
2015-10-18,Plains,272685.3,257340.06,94.3725459348194
2015-10-11,Plains,261635.43,248699.54,95.0557575478214
2015-10-04,Plains,235041.31,223134.82,94.9342989962063
2015-09-27,Plains,233797.53,221484.44,94.733438800658
2015-09-20,Plains,253447.75,237139.11,93.5652851524624
2015-09-13,Plains,292538.17,271845.35,92.9264546913656
2015-09-06,Plains,294901.44,276258.81,93.6783523335797
2015-08-30,Plains,289454.67,270142.84,93.3282023053904
2015-08-23,Plains,287126.69,275002.9,95.7775468382964
2015-08-16,Plains,292735.89,277836.31,94.9102311985046
2015-08-09,Plains,296214.97,281135.85,94.9093997511334
2015-08-02,Plains,291685.02,276864.79,94.9190980051015
2015-07-26,Plains,315858.91,292786.5,92.6953429934904
2015-07-19,Plains,348617.23,332847.58,95.4765144568443
2015-07-12,Plains,310580.92,292683.09,94.2373053695636
2015-07-05,Plains,413266.21,396505.99,95.9444494627325
2015-06-28,Plains,371995.31,358087.94,96.2614125430775
2015-06-21,Plains,375649.64,358605.35,95.4627162693408
2015-06-14,Plains,386476.34,375290.39,97.1056572311775
2015-06-07,Plains,356482.08,353409.98,99.1382175507953
2015-05-31,Plains,337124.7,334423.95,99.1988869400551
2015-05-24,Plains,342974.37,338254.28,98.6237776309641
2015-05-17,Plains,312540.76,308421.89,98.6821334919644
2015-05-10,Plains,349757.6,344545.73,98.5098622588902
2015-05-03,Plains,321411.5,311074.95,96.7840136398355
2015-04-26,Plains,292763.12,278730.74,95.2069167728503
2015-04-19,Plains,279933.0,272779.43,97.4445420868565
2015-04-12,Plains,253094.7,246327.83,97.3263485959998
2015-04-05,Plains,321150.02,305406.51,95.0977708175139
2015-03-29,Plains,294229.04,286268.48,97.2944342951328
2015-03-22,Plains,304301.88,293708.39,96.5187563087024
2015-03-15,Plains,304904.94,300231.39,98.4672107969126
2015-03-08,Plains,271059.63,269498.52,99.424071374996
2015-03-01,Plains,292807.55,291293.85,99.4830392863845
2015-02-22,Plains,278266.03,276280.33,99.2864022963924
2015-02-15,Plains,233302.27,231591.27,99.2666166514368
2015-02-08,Plains,214140.34,212347.25,99.1626566017407
2015-02-01,Plains,237852.92,235274.47,98.9159477209697
2015-01-25,Plains,201319.44,198193.38,98.4472140395384
2015-01-18,Plains,208774.76,206579.02,98.9482732491226
2015-01-11,Plains,207260.73,205299.64,99.0538053204773
2015-01-04,Plains,178834.99,177360.2,99.1753347597134
2015-12-27,Portland,182057.05,181763.3,99.8386494782817
2015-12-20,Portland,185649.45,185479.46,99.9084349563115
2015-12-13,Portland,159304.83,159009.01,99.814305693054
2015-12-06,Portland,369224.37,363808.78,98.5332522877621
2015-11-29,Portland,147728.56,147268.25,99.6884082536241
2015-11-22,Portland,151241.84,150474.71,99.492779246801
2015-11-15,Portland,268718.74,258913.25,96.3510211457526
2015-11-08,Portland,138777.63,136935.61,98.6726823336009
2015-11-01,Portland,130546.65,130164.27,99.7070932115072
2015-10-25,Portland,180363.08,178207.01,98.8045945988503
2015-10-18,Portland,120076.92,119843.01,99.8051998668853
2015-10-11,Portland,217371.85,211701.25,97.391290546591
2015-10-04,Portland,99750.32,99417.33,99.6661765095089
2015-09-27,Portland,124637.29,124612.73,99.9802948218787
2015-09-20,Portland,140761.55,140535.44,99.8393666452238
2015-09-13,Portland,116632.54,116569.24,99.9457269815096
2015-09-06,Portland,88635.44,88369.14,99.6995558435768
2015-08-30,Portland,73954.47,73781.04,99.7654908486262
2015-08-23,Portland,102045.9,101670.76,99.6323811147729
2015-08-16,Portland,78920.77,78821.71,99.8744817112149
2015-08-09,Portland,71330.02,71232.22,99.8628908277328
2015-08-02,Portland,69771.31,69761.93,99.9865560787091
2015-07-26,Portland,66375.24,66239.5,99.7954960313514
2015-07-19,Portland,61655.47,56419.16,91.5071444593643
2015-07-12,Portland,99285.92,88288.73,88.9237164746018
2015-07-05,Portland,62996.2,59731.74,94.8180048955334
2015-06-28,Portland,66678.86,66557.46,99.8179332999994
2015-06-21,Portland,91721.74,89830.23,97.937773531117
2015-06-14,Portland,100409.39,99951.29,99.54376776913
2015-06-07,Portland,90828.09,90346.52,99.4698005870211
2015-05-31,Portland,106764.41,106687.47,99.927934786508
2015-05-24,Portland,104967.35,104757.58,99.8001569059331
2015-05-17,Portland,94881.97,94742.82,99.8533441074211
2015-05-10,Portland,121651.82,121155.5,99.5920159681951
2015-05-03,Portland,94925.13,94890.92,99.9639610712147
2015-04-26,Portland,94309.71,94185.46,99.8682532265235
2015-04-19,Portland,115499.66,114658.35,99.2715909293586
2015-04-12,Portland,67404.32,67361.2,99.9360278391652
2015-04-05,Portland,73791.63,73228.59,99.2369866338499
2015-03-29,Portland,57634.42,57229.61,99.2976245792011
2015-03-22,Portland,42332.0,42292.09,99.9057214400454
2015-03-15,Portland,58756.28,58756.28,100.0
2015-03-08,Portland,52975.38,52751.04,99.5765202628089
2015-03-01,Portland,83724.44,79396.05,94.8301953408109
2015-02-22,Portland,74647.23,74573.17,99.900786673531
2015-02-15,Portland,53934.48,51454.09,95.4011051928191
2015-02-08,Portland,40125.46,38999.96,97.1950477327861
2015-02-01,Portland,59749.8,48200.04,80.6697930369641
2015-01-25,Portland,58282.2,40428.06,69.366050011839
2015-01-18,Portland,48187.39,34402.17,71.3924742551941
2015-01-11,Portland,72844.44,64831.61,89.0000801708408
2015-01-04,Portland,76559.75,61308.73,80.079584899376
2015-12-27,RaleighGreensboro,53099.59,52596.72,99.0529682055926
2015-12-20,RaleighGreensboro,46870.95,46617.48,99.4592172763727
2015-12-13,RaleighGreensboro,45929.66,45573.83,99.2252718613637
2015-12-06,RaleighGreensboro,45323.34,45120.91,99.5533647785005
2015-11-29,RaleighGreensboro,41941.45,41606.59,99.2016012798795
2015-11-22,RaleighGreensboro,33965.32,33573.06,98.8451161361059
2015-11-15,RaleighGreensboro,35806.16,34671.43,96.8309084246956
2015-11-08,RaleighGreensboro,41447.22,39551.73,95.4267379090805
2015-11-01,RaleighGreensboro,48799.78,46809.56,95.9216619419186
2015-10-25,RaleighGreensboro,46227.43,44925.95,97.1846152814465
2015-10-18,RaleighGreensboro,49953.39,48619.54,97.3298108496741
2015-10-11,RaleighGreensboro,50755.47,48621.59,95.7957634911075
2015-10-04,RaleighGreensboro,36510.5,34300.9,93.9480423439833
2015-09-27,RaleighGreensboro,35429.8,33593.74,94.8177522876223
2015-09-20,RaleighGreensboro,55341.44,52100.42,94.1435929386731
2015-09-13,RaleighGreensboro,81905.93,80146.2,97.8515230826388
2015-09-06,RaleighGreensboro,84577.81,83519.16,98.74831235285
2015-08-30,RaleighGreensboro,97524.71,97342.36,99.813021745976
2015-08-23,RaleighGreensboro,111927.84,111602.1,99.7089732098824
2015-08-16,RaleighGreensboro,83623.99,83231.2,99.5302902910995
2015-08-09,RaleighGreensboro,81636.45,81028.63,99.2554551306433
2015-08-02,RaleighGreensboro,84548.09,84232.28,99.6264729339243
2015-07-26,RaleighGreensboro,87245.46,87050.05,99.7760227294349
2015-07-19,RaleighGreensboro,91422.77,90363.6,98.8414592994721
2015-07-12,RaleighGreensboro,87823.46,86455.56,98.4424435111074
2015-07-05,RaleighGreensboro,89649.71,88239.15,98.4265872137233
2015-06-28,RaleighGreensboro,86923.34,86724.24,99.7709475958931
2015-06-21,RaleighGreensboro,89724.0,89158.23,99.3694329276448
2015-06-14,RaleighGreensboro,89973.86,89685.43,99.6794291141894
2015-06-07,RaleighGreensboro,83374.53,82782.86,99.290346824144
2015-05-31,RaleighGreensboro,80818.61,80542.5,99.6583583904747
2015-05-24,RaleighGreensboro,77201.14,76580.12,99.1955818269005
2015-05-17,RaleighGreensboro,81190.15,80610.84,99.2864774852614
2015-05-10,RaleighGreensboro,92389.81,91891.14,99.4602543289136
2015-05-03,RaleighGreensboro,75045.87,73838.89,98.3916769836901
2015-04-26,RaleighGreensboro,82673.58,81554.51,98.6463994906232
2015-04-19,RaleighGreensboro,93048.28,92654.74,99.5770582755533
2015-04-12,RaleighGreensboro,93425.98,92113.02,98.5946521513609
2015-04-05,RaleighGreensboro,86015.69,85179.62,99.028002914352
2015-03-29,RaleighGreensboro,67329.3,66273.35,98.4316634808323
2015-03-22,RaleighGreensboro,68437.27,67695.64,98.9163360841249
2015-03-15,RaleighGreensboro,68301.38,68114.58,99.7265062579995
2015-03-08,RaleighGreensboro,65638.05,65493.35,99.7795486002402
2015-03-01,RaleighGreensboro,68052.73,67743.53,99.5456464421045
2015-02-22,RaleighGreensboro,54365.07,53806.04,98.97171106374
2015-02-15,RaleighGreensboro,60996.87,49618.45,81.3458952893812
2015-02-08,RaleighGreensboro,73022.33,62051.18,84.975623210051
2015-02-01,RaleighGreensboro,61014.39,41191.91,67.5117951683201
2015-01-25,RaleighGreensboro,76676.23,63206.25,82.4326522052532
2015-01-18,RaleighGreensboro,60466.47,46298.95,76.5696261084862
2015-01-11,RaleighGreensboro,66316.08,50818.2,76.6302833339968
2015-01-04,RaleighGreensboro,55663.83,44040.64,79.1189539059745
2015-12-27,RichmondNorfolk,40778.79,40770.1,99.9786899022752
2015-12-20,RichmondNorfolk,33995.68,33982.55,99.9613774456049
2015-12-13,RichmondNorfolk,34365.83,34365.83,100.0
2015-12-06,RichmondNorfolk,26733.72,26727.63,99.977219780861
2015-11-29,RichmondNorfolk,23240.4,23240.4,100.0
2015-11-22,RichmondNorfolk,27741.68,27736.4,99.9809672665823
2015-11-15,RichmondNorfolk,30101.25,29466.63,97.8917154603214
2015-11-08,RichmondNorfolk,30658.71,29783.15,97.1441720802995
2015-11-01,RichmondNorfolk,30561.3,29676.86,97.1060131604349
2015-10-25,RichmondNorfolk,28386.13,27568.35,97.119085976144
2015-10-18,RichmondNorfolk,27556.65,27252.31,98.8955841874829
2015-10-11,RichmondNorfolk,29386.28,28741.43,97.805608603743
2015-10-04,RichmondNorfolk,30814.53,30425.15,98.7363753398154
2015-09-27,RichmondNorfolk,23905.77,23139.55,96.794832377288
2015-09-20,RichmondNorfolk,34710.17,34070.17,98.1561599957592
2015-09-13,RichmondNorfolk,44222.78,43507.62,98.3828244176418
2015-09-06,RichmondNorfolk,48355.89,48304.3,99.8933118592172
2015-08-30,RichmondNorfolk,45766.79,45766.79,100.0
2015-08-23,RichmondNorfolk,46959.56,46959.56,100.0
2015-08-16,RichmondNorfolk,44672.22,44672.22,100.0
2015-08-09,RichmondNorfolk,44376.09,44376.09,100.0
2015-08-02,RichmondNorfolk,43712.9,43712.9,100.0
2015-07-26,RichmondNorfolk,50052.4,50052.4,100.0
2015-07-19,RichmondNorfolk,53881.89,53877.92,99.9926320327665
2015-07-12,RichmondNorfolk,50900.73,50740.73,99.6856626614196
2015-07-05,RichmondNorfolk,59456.82,58905.71,99.073092035531
2015-06-28,RichmondNorfolk,55431.61,55427.17,99.9919901298194
2015-06-21,RichmondNorfolk,58619.28,58619.28,100.0
2015-06-14,RichmondNorfolk,62286.69,62286.69,100.0
2015-06-07,RichmondNorfolk,62583.4,61701.18,98.5903290648958
2015-05-31,RichmondNorfolk,58556.59,53587.7,91.5143795087795
2015-05-24,RichmondNorfolk,59553.69,56304.95,94.5448552390288
2015-05-17,RichmondNorfolk,56076.29,52612.5,93.8230756706622
2015-05-10,RichmondNorfolk,64086.74,57579.67,89.8464643388008
2015-05-03,RichmondNorfolk,53432.41,51895.62,97.1238617161382
2015-04-26,RichmondNorfolk,50108.57,49595.75,98.9765822493039
2015-04-19,RichmondNorfolk,53735.19,53008.05,98.6468085438983
2015-04-12,RichmondNorfolk,46257.71,44510.63,96.2231593392755
2015-04-05,RichmondNorfolk,46779.93,45789.32,97.8824038428446
2015-03-29,RichmondNorfolk,43299.69,42423.09,97.9755051364109
2015-03-22,RichmondNorfolk,48873.4,48817.84,99.8863185290976
2015-03-15,RichmondNorfolk,44199.13,44199.13,100.0
2015-03-08,RichmondNorfolk,51568.09,51568.09,100.0
2015-03-01,RichmondNorfolk,47068.95,47039.78,99.9380270857965
2015-02-22,RichmondNorfolk,43386.55,43046.27,99.2157016402549
2015-02-15,RichmondNorfolk,47574.75,41738.23,87.7318955958781
2015-02-08,RichmondNorfolk,49271.38,42969.44,87.2097351444185
2015-02-01,RichmondNorfolk,47141.67,40189.17,85.2519013433338
2015-01-25,RichmondNorfolk,56189.36,45878.25,81.6493549668478
2015-01-18,RichmondNorfolk,47657.12,36798.65,77.2154297196306
2015-01-11,RichmondNorfolk,44915.4,36160.54,80.5081108038668
2015-01-04,RichmondNorfolk,36245.72,31778.36,87.6747930514279
2015-12-27,Roanoke,33496.4,32877.16,98.1513237243405
2015-12-20,Roanoke,28670.5,27888.28,97.2716904134912
2015-12-13,Roanoke,27033.05,27030.08,99.9890134483531
2015-12-06,Roanoke,22565.73,22565.73,100.0
2015-11-29,Roanoke,19307.6,19307.6,100.0
2015-11-22,Roanoke,25520.11,25520.11,100.0
2015-11-15,Roanoke,23209.55,23209.55,100.0
2015-11-08,Roanoke,24946.9,24873.75,99.7067771947617
2015-11-01,Roanoke,21706.68,20934.8,96.4440439532899
2015-10-25,Roanoke,19662.35,19231.66,97.8095700666502
2015-10-18,Roanoke,21570.47,21570.47,100.0
2015-10-11,Roanoke,26315.96,26312.88,99.9882960758414
2015-10-04,Roanoke,24788.88,24788.88,100.0
2015-09-27,Roanoke,19580.71,19577.65,99.9843723746483
2015-09-20,Roanoke,23770.14,23770.14,100.0
2015-09-13,Roanoke,28194.07,28181.85,99.9566575524569
2015-09-06,Roanoke,33050.28,33001.48,99.8523461828463
2015-08-30,Roanoke,30352.74,29963.27,98.7168538985278
2015-08-23,Roanoke,29295.96,27837.68,95.0222488015412
2015-08-16,Roanoke,29038.41,29038.41,100.0
2015-08-09,Roanoke,30114.32,30114.32,100.0
2015-08-02,Roanoke,28450.2,28450.2,100.0
2015-07-26,Roanoke,31073.35,31073.35,100.0
2015-07-19,Roanoke,33820.42,33820.42,100.0
2015-07-12,Roanoke,34430.38,34430.38,100.0
2015-07-05,Roanoke,39017.24,39017.24,100.0
2015-06-28,Roanoke,37248.89,37248.89,100.0
2015-06-21,Roanoke,36598.52,36598.52,100.0
2015-06-14,Roanoke,38423.54,38416.87,99.982640849854
2015-06-07,Roanoke,38863.12,38372.75,98.7382124749634
2015-05-31,Roanoke,34881.28,33050.17,94.750450671535
2015-05-24,Roanoke,35973.41,34793.39,96.7197438330144
2015-05-17,Roanoke,33803.81,32381.59,95.7927227729656
2015-05-10,Roanoke,36773.19,34415.41,93.5883180110292
2015-05-03,Roanoke,32580.81,32327.48,99.2224564091562
2015-04-26,Roanoke,27733.4,27733.4,100.0
2015-04-19,Roanoke,31213.28,30623.78,98.1113807968916
2015-04-12,Roanoke,30036.67,28274.78,94.1342032921759
2015-04-05,Roanoke,28281.56,27849.27,98.4714775281137
2015-03-29,Roanoke,24095.86,22961.86,95.2937973577204
2015-03-22,Roanoke,28188.95,28170.39,99.9341585976065
2015-03-15,Roanoke,28334.59,27985.7,98.7686781421577
2015-03-08,Roanoke,31548.04,31447.87,99.6824842367386
2015-03-01,Roanoke,26994.6,26965.71,99.8929785957192
2015-02-22,Roanoke,26074.28,25882.69,99.2652146099528
2015-02-15,Roanoke,28674.03,26632.49,92.8801776380927
2015-02-08,Roanoke,28554.64,25981.67,90.9893103187433
2015-02-01,Roanoke,30471.81,27117.84,88.9932038825393
2015-01-25,Roanoke,33310.01,29161.12,87.5446149670925
2015-01-18,Roanoke,29457.09,25952.51,88.102762357042
2015-01-11,Roanoke,29842.1,26555.99,88.9883419732526
2015-01-04,Roanoke,23332.97,21582.97,92.4998832124672
2015-12-27,Sacramento,42090.49,42084.71,99.9862676818445
2015-12-20,Sacramento,45152.67,45138.23,99.9680196099146
2015-12-13,Sacramento,43253.61,43250.73,99.9933415962275
2015-12-06,Sacramento,38644.34,38638.58,99.985094841832
2015-11-29,Sacramento,36591.97,36574.73,99.9528858380678
2015-11-22,Sacramento,39405.23,39405.23,100.0
2015-11-15,Sacramento,39707.1,39707.1,100.0
2015-11-08,Sacramento,42153.1,42153.1,100.0
2015-11-01,Sacramento,38515.75,38515.75,100.0
2015-10-25,Sacramento,42041.18,42041.18,100.0
2015-10-18,Sacramento,43963.77,43963.77,100.0
2015-10-11,Sacramento,45098.53,45098.53,100.0
2015-10-04,Sacramento,35121.9,35121.9,100.0
2015-09-27,Sacramento,39676.01,39676.01,100.0
2015-09-20,Sacramento,41185.7,41185.7,100.0
2015-09-13,Sacramento,47534.93,47530.56,99.9908067604181
2015-09-06,Sacramento,49975.71,49967.0,99.9825715332509
2015-08-30,Sacramento,48058.5,48058.5,100.0
2015-08-23,Sacramento,46984.0,46984.0,100.0
2015-08-16,Sacramento,49367.82,49356.2,99.9764624000006
2015-08-09,Sacramento,49058.44,49041.0,99.9644505614121
2015-08-02,Sacramento,48750.72,48750.72,100.0
2015-07-26,Sacramento,51583.69,51550.15,99.9349794479612
2015-07-19,Sacramento,54572.39,54572.39,100.0
2015-07-12,Sacramento,57129.47,56976.69,99.7325723483869
2015-07-05,Sacramento,67335.82,67335.82,100.0
2015-06-28,Sacramento,56932.07,56932.07,100.0
2015-06-21,Sacramento,55748.74,55744.3,99.992035694439
2015-06-14,Sacramento,58386.05,58386.05,100.0
2015-06-07,Sacramento,53695.75,53695.75,100.0
2015-05-31,Sacramento,45784.54,45775.86,99.9810416354516
2015-05-24,Sacramento,48450.54,48450.54,100.0
2015-05-17,Sacramento,43324.61,43324.61,100.0
2015-05-10,Sacramento,44760.05,44760.05,100.0
2015-05-03,Sacramento,41485.92,41281.75,99.5078571235735
2015-04-26,Sacramento,46748.71,46748.71,100.0
2015-04-19,Sacramento,43418.46,43392.71,99.9406934285555
2015-04-12,Sacramento,41668.76,41625.86,99.8970451724505
2015-04-05,Sacramento,54074.24,54049.06,99.9534343894616
2015-03-29,Sacramento,62923.5,62884.77,99.9384490691077
2015-03-22,Sacramento,83611.14,83611.14,100.0
2015-03-15,Sacramento,48082.12,48082.12,100.0
2015-03-08,Sacramento,50002.75,50002.75,100.0
2015-03-01,Sacramento,39017.62,39017.62,100.0
2015-02-22,Sacramento,39235.2,39235.2,100.0
2015-02-15,Sacramento,41744.74,41744.74,100.0
2015-02-08,Sacramento,40435.38,40435.38,100.0
2015-02-01,Sacramento,39738.53,39738.53,100.0
2015-01-25,Sacramento,38819.19,38819.19,100.0
2015-01-18,Sacramento,39320.62,39320.62,100.0
2015-01-11,Sacramento,43729.56,43722.89,99.9847471595873
2015-01-04,Sacramento,39600.08,39600.08,100.0
2015-12-27,SanDiego,148004.82,116383.07,78.6346485202306
2015-12-20,SanDiego,145559.55,111019.22,76.270653488555
2015-12-13,SanDiego,172045.33,128053.44,74.4300586362908
2015-12-06,SanDiego,142269.38,114044.25,80.160783718886
2015-11-29,SanDiego,80862.62,64857.94,80.207566858457
2015-11-22,SanDiego,73350.7,59945.93,81.7250960113537
2015-11-15,SanDiego,71573.34,63091.0,88.1487436523153
2015-11-08,SanDiego,65663.77,58719.13,89.4239395636285
2015-11-01,SanDiego,59472.47,53567.27,90.0706999389802
2015-10-25,SanDiego,51591.92,48469.97,93.9487617440871
2015-10-18,SanDiego,51370.42,47913.55,93.2706993635637
2015-10-11,SanDiego,37541.38,35490.61,94.5373078986441
2015-10-04,SanDiego,35912.61,31952.3,88.972369315402
2015-09-27,SanDiego,36841.32,34448.65,93.5054715737656
2015-09-20,SanDiego,42656.63,39560.7,92.742206780048
2015-09-13,SanDiego,51402.37,46655.35,90.7649783463292
2015-09-06,SanDiego,46041.03,41719.29,90.6132855846188
